,class_subclass,sic
102454,368265000,55.0
102455,417209000,30.0
102456,209522000,29.0
102457,209522000,30.0
102458,449015000,56.0
102461,123279000,23.0
102462,123279000,46.0
102463,123279000,54.0
102464,177084000,27.0
102465,340854100,15.0
102466,340854100,43.0
102468,356224000,55.0
102469,528155000,8.0
102470,454199000,21.0
102471,454199000,56.0
102472,522048000,7.0
102473,326111000,43.0
102475,29801700S,25.0
102476,29801700S,46.0
102477,463067000,56.0
102478,522004000,7.0
102479,392346000,30.0
102480,392346000,38.0
102481,473015000,56.0
102482,164506000,29.0
102483,434280000,43.0
102484,434280000,56.0
102485,414307000,24.0
102486,414307000,25.0
102487,198583000,25.0
102488,313130000,40.0
102489,118017000,30.0
102491,169069000,30.0
102492,414697000,25.0
102493,17413100A,39.0
102494,418170000,23.0
102495,418170000,30.0
102496,524357000,12.0
102497,524357000,16.0
102498,242131000,21.0
102499,318400030,36.0
102500,361268000,35.0
102501,524225000,12.0
102502,524225000,16.0
102503,564330000,7.0
102504,106284030,12.0
102505,432028000,30.0
102506,432028000,55.0
102507,111160000,24.0
102508,562563000,7.0
102509,126584000,21.0
102510,126584000,55.0
102512,187343000,25.0
102513,556444000,7.0
102514,556043000,7.0
102515,280028150,52.0
102516,280028150,56.0
102518,137243300,21.0
102521,194212000,31.0
102522,424647000,9.0
102523,424647000,14.0
102524,516185000,13.0
102525,366094000,31.0
102526,427451000,21.0
102528,420077000,19.0
102530,165072000,21.0
102531,585512000,7.0
102532,318774000,36.0
102533,140005000,21.0
102534,140005000,26.0
102535,206489000,16.0
102536,206489000,21.0
102537,206489000,56.0
102538,475192000,30.0
102539,475192000,46.0
102540,475192000,54.0
102541,544325000,7.0
102542,206220000,16.0
102543,206220000,21.0
102544,229120270,56.0
102548,241080000,24.0
102549,241080000,25.0
102550,241080000,30.0
102551,241080000,32.0
102552,548501000,7.0
102553,116202000,56.0
102556,269133000,21.0
102557,269133000,26.0
102559,203038000,6.0
102560,376308000,6.0
102561,376308000,29.0
102562,544033000,7.0
102563,338224000,36.0
102564,338224000,43.0
102565,148680000,20.0
102566,202099000,30.0
102567,202099000,55.0
102568,209510000,29.0
102569,473119000,56.0
102570,435257500,14.0
102571,544396000,7.0
102572,544396000,14.0
102573,417039000,30.0
102574,417039000,55.0
102576,318400280,36.0
102577,413074000,26.0
102578,435255300,14.0
102580,525405000,8.0
102581,525405000,16.0
102583,604018000,55.0
102584,418194000,23.0
102585,418194000,30.0
102588,435070400,14.0
102589,250364000,43.0
102590,250364000,55.0
102592,536026120,7.0
102593,434115000,43.0
102594,434115000,56.0
102595,450097000,56.0
102596,108022000,26.0
102597,108022000,56.0
102598,525226000,8.0
102599,525226000,16.0
102600,508578000,13.0
102601,525268000,8.0
102602,525268000,16.0
102603,564113000,7.0
102604,359343000,43.0
102605,544221000,7.0
102606,505472000,43.0
102607,251060000,21.0
102608,222648000,21.0
102609,429058000,40.0
102611,348381000,42.0
102612,348381000,43.0
102616,426307000,1.0
102617,428186000,2.0
102618,428186000,16.0
102619,428186000,56.0
102620,423647000,6.0
102621,451454000,26.0
102622,414244000,56.0
102623,446308000,56.0
102624,423183000,6.0
102625,423183000,56.0
102626,1230510BC,23.0
102627,1230510BC,46.0
102628,1230510BC,54.0
102629,401268000,56.0
102630,508517000,13.0
102631,119076000,24.0
102632,227015000,30.0
102633,144208800,29.0
102634,356005060,55.0
102635,292083000,21.0
102636,148689000,20.0
102637,439221000,43.0
102638,404132000,25.0
102640,379118000,43.0
102644,241123000,24.0
102645,241123000,25.0
102646,241123000,30.0
102647,241123000,32.0
102648,208245000,15.0
102649,702161000,55.0
102651,516046000,13.0
102654,528057000,8.0
102655,105041000,50.0
102657,114289000,49.0
102658,122123000,21.0
102659,377052000,55.0
102660,564197000,7.0
102661,423164000,6.0
102662,423164000,56.0
102663,290039000,23.0
102664,290039000,36.0
102665,523353000,12.0
102666,523353000,16.0
102667,330004900,42.0
102668,330004900,43.0
102669,455235100,42.0
102670,248223210,21.0
102671,423031000,6.0
102672,423031000,56.0
102673,398088000,43.0
102675,348708000,42.0
102676,348708000,43.0
102678,564102000,7.0
102679,166175000,25.0
102680,239740000,24.0
102681,105436000,50.0
102682,414794900,24.0
102683,414794900,25.0
102685,264001800,16.0
102686,264001800,55.0
102687,568897000,7.0
102688,368016000,55.0
102689,396019000,55.0
102690,403376000,30.0
102691,362114000,39.0
102692,209365300,24.0
102693,209365300,25.0
102694,209365300,27.0
102695,209365300,29.0
102696,209365300,30.0
102697,248463000,56.0
102698,172196000,24.0
102699,172196000,25.0
102701,12316900C,40.0
102702,429088000,40.0
102703,425226000,29.0
102704,119501000,24.0
102705,568570000,7.0
102706,435464000,14.0
102707,403233000,16.0
102708,403233000,21.0
102709,403233000,56.0
102710,205298000,21.0
102711,156514000,29.0
102712,273300000,56.0
102713,411490000,19.0
102714,127009000,29.0
102716,123474000,23.0
102717,123474000,46.0
102718,123474000,54.0
102719,411022000,16.0
102720,411022000,21.0
102721,405094000,21.0
102722,405094000,56.0
102723,144329000,29.0
102724,144329000,56.0
102725,508419000,13.0
102729,215356000,16.0
102730,215356000,21.0
102732,165113000,21.0
102733,548138000,7.0
102734,318686000,36.0
102736,112110000,38.0
102737,442378000,2.0
102738,101130000,29.0
102739,345623000,27.0
102740,164037000,29.0
102741,285204000,21.0
102744,340538170,43.0
102745,356341000,55.0
102746,446343000,56.0
102747,534652000,7.0
102748,451128000,26.0
102749,315151000,43.0
102750,548476000,7.0
102751,122018500,21.0
102752,242413900,26.0
102753,242413900,29.0
102754,360125040,43.0
102755,134104300,21.0
102756,134104300,29.0
102757,134104300,30.0
102758,134104300,31.0
102759,134104300,38.0
102760,307156000,35.0
102761,307156000,43.0
102762,122382000,21.0
102763,122382000,30.0
102764,493133000,29.0
102765,416086000,16.0
102766,416086000,21.0
102769,423222000,6.0
102770,223093000,16.0
102771,223093000,21.0
102772,223093000,56.0
102774,108162000,56.0
102775,204196210,29.0
102776,433170000,55.0
102777,604170030,55.0
102778,475252000,30.0
102779,475252000,46.0
102780,475252000,54.0
102781,604163000,55.0
102782,226139000,26.0
102783,226139000,27.0
102784,226139000,29.0
102785,226139000,30.0
102786,340952000,43.0
102789,210167300,30.0
102790,210167300,31.0
102791,473217000,56.0
102792,123215000,23.0
102793,123215000,46.0
102794,715813000,27.0
102795,504255000,9.0
102796,128118100,55.0
102797,585526000,7.0
102798,370395720,43.0
102801,335176000,35.0
102802,335176000,36.0
102803,335176000,43.0
102804,318261000,36.0
102806,200536000,35.0
102808,160266000,56.0
102809,249108000,26.0
102810,249108000,29.0
102811,623001470,55.0
102812,251230000,21.0
102813,229089000,56.0
102815,266285000,26.0
102816,239330000,24.0
102817,239330000,25.0
102818,239330000,32.0
102820,506028000,14.0
102821,506028000,55.0
102822,242578100,21.0
102824,137493200,21.0
102825,137493200,55.0
102828,264635000,17.0
102829,510530000,11.0
102830,348475000,42.0
102831,348475000,43.0
102832,108159110,56.0
102833,152551000,16.0
102834,439047000,43.0
102835,210600000,30.0
102836,210600000,31.0
102837,318400310,36.0
102838,525400000,8.0
102839,525400000,16.0
102840,20004800V,35.0
102842,343814000,43.0
102843,210624000,30.0
102844,210624000,31.0
102845,164151000,29.0
102846,522078000,7.0
102847,528126000,8.0
102848,318539000,36.0
102851,423590000,6.0
102853,208287000,15.0
102856,327179000,43.0
102858,493030000,29.0
102859,355086000,55.0
102860,528091000,8.0
102861,269091000,21.0
102862,269091000,26.0
102863,442091000,2.0
102865,312009310,56.0
102867,330102000,42.0
102868,330102000,43.0
102869,568557000,7.0
102872,242481400,29.0
102873,13906600R,29.0
102874,242477200,29.0
102875,132159000,56.0
102876,114373000,25.0
102877,434103000,43.0
102878,434103000,56.0
102879,560193000,7.0
102880,476053000,30.0
102881,476053000,46.0
102882,476053000,54.0
102883,510467000,11.0
102884,414796200,24.0
102885,414796200,25.0
102886,267106000,21.0
102887,267106000,56.0
102888,384039000,16.0
102889,384039000,30.0
102890,384039000,46.0
102892,280014100,56.0
102894,206171000,16.0
102895,206171000,21.0
102897,568565000,7.0
102898,212273000,25.0
102900,111193000,24.0
102902,110218000,21.0
102904,359875000,17.0
102905,377016000,55.0
102906,264328900,16.0
102907,264328900,17.0
102908,205794000,55.0
102911,549461000,7.0
102912,524863000,12.0
102913,524863000,16.0
102914,315281000,43.0
102916,406120000,24.0
102917,406120000,25.0
102918,375252000,43.0
102919,369055000,55.0
102920,430117310,55.0
102921,134143000,21.0
102922,134143000,29.0
102923,134143000,30.0
102924,134143000,31.0
102925,134143000,38.0
102926,388820000,36.0
102927,607047000,40.0
102928,607047000,55.0
102929,248480000,21.0
102930,257560000,43.0
102931,264539000,16.0
102932,423415200,6.0
102933,206546000,16.0
102934,206546000,21.0
102935,205536000,6.0
102936,406183000,24.0
102937,406183000,25.0
102938,251001200,25.0
102939,137315020,21.0
102940,134103300,21.0
102941,134103300,29.0
102942,134103300,30.0
102944,425196000,29.0
102945,425162000,29.0
102946,114328000,49.0
102947,474261000,2.0
102948,474261000,16.0
102949,379215000,43.0
102950,118028000,30.0
102952,392310000,30.0
102953,392310000,38.0
102954,700172000,55.0
102955,106287220,12.0
102956,426563000,1.0
102958,303048000,25.0
102959,303048000,32.0
102960,303048000,46.0
102961,303048000,50.0
102962,303048000,51.0
102963,303048000,52.0
102964,303048000,54.0
102966,359505000,55.0
102967,400023000,27.0
102968,222644000,24.0
102969,222644000,25.0
102970,222644000,30.0
102971,222644000,31.0
102972,712006000,27.0
102973,361660000,43.0
102974,137120000,21.0
102975,137120000,55.0
102976,271004020,27.0
102977,271004020,29.0
102978,271004020,55.0
102979,198867010,25.0
102980,12610400A,31.0
102981,408154000,26.0
102982,428185000,2.0
102983,428185000,16.0
102984,428185000,56.0
102985,353039000,55.0
102986,119309000,24.0
102987,257217000,43.0
102989,510321000,11.0
102990,482090000,56.0
102991,134145000,21.0
102992,134145000,29.0
102993,134145000,30.0
102994,134145000,31.0
102995,134145000,38.0
102996,292264000,21.0
103000,549236000,7.0
103001,473602000,56.0
103003,313043000,43.0
103004,208173000,15.0
103005,269181000,21.0
103006,269181000,26.0
103007,220004310,16.0
103008,220004310,21.0
103009,706003000,27.0
103010,248320000,21.0
103011,409200000,26.0
103012,604102010,55.0
103013,407087000,29.0
103014,307413000,43.0
103015,106425000,6.0
103016,123222000,23.0
103017,123222000,46.0
103019,417382000,30.0
103020,254341000,25.0
103021,423275000,6.0
103022,108049000,56.0
103023,379406090,43.0
103024,198605000,25.0
103025,399338000,55.0
103027,175046000,25.0
103030,238085000,16.0
103032,549563000,7.0
103033,358003190,27.0
103034,493126000,29.0
103035,20000100V,35.0
103037,239407000,24.0
103038,239407000,25.0
103039,239407000,30.0
103040,239407000,31.0
103043,105034100,50.0
103044,446151000,56.0
103046,392303000,25.0
103047,204219000,29.0
103048,588409000,7.0
103049,588409000,56.0
103050,280406100,46.0
103051,280406100,52.0
103052,564159000,7.0
103053,549491000,7.0
103054,714787000,35.0
103055,714787000,43.0
103061,548446000,7.0
103064,433148000,55.0
103065,420427000,20.0
103066,356490000,55.0
103067,223091000,16.0
103068,223091000,21.0
103069,223091000,56.0
103071,106683000,17.0
103072,337044000,55.0
103073,124024100,56.0
103074,20003800C,35.0
103075,131190000,56.0
103076,318628000,36.0
103077,264114000,16.0
103078,264114000,17.0
103079,549244000,7.0
103080,714817000,35.0
103081,714817000,43.0
103082,464058000,30.0
103083,464058000,46.0
103085,180329000,46.0
103086,474154000,30.0
103087,474154000,46.0
103088,400545000,27.0
103089,369260000,42.0
103090,369260000,43.0
103091,514095000,9.0
103092,514095000,14.0
103093,205431000,7.0
103094,349032000,43.0
103096,337398000,55.0
103097,451558000,17.0
103098,315298000,43.0
103100,414790500,24.0
103101,414790500,25.0
103102,301111020,21.0
103103,301111020,46.0
103104,301111020,51.0
103105,301111020,52.0
103107,294082330,21.0
103108,294082330,25.0
103110,400495000,27.0
103111,386013000,27.0
103112,386013000,42.0
103113,386013000,43.0
103114,211085270,56.0
103115,205510000,6.0
103116,424094660,14.0
103117,405101000,21.0
103118,405101000,56.0
103119,348291000,42.0
103120,348291000,43.0
103121,428479600,16.0
103122,428479600,56.0
103123,452059000,29.0
103124,368269000,55.0
103125,423243070,6.0
103127,269101000,21.0
103128,269101000,26.0
103130,137533190,21.0
103131,137533190,23.0
103132,223025000,29.0
103135,12629900C,21.0
103136,564059000,7.0
103138,403118000,21.0
103139,156147000,16.0
103140,156147000,17.0
103141,156147000,21.0
103142,267118000,30.0
103144,200284000,35.0
103145,359345000,43.0
103147,426081000,1.0
103148,548133000,7.0
103149,137533270,21.0
103150,137533270,55.0
103152,333130000,35.0
103153,333130000,43.0
103154,379093260,43.0
103155,433051000,55.0
103156,585703000,7.0
103157,126626000,21.0
103158,285016000,21.0
103160,426038000,1.0
103161,137015020,21.0
103164,210430000,30.0
103165,210430000,31.0
103166,411330000,21.0
103167,536016800,14.0
103168,455527000,42.0
103169,455527000,43.0
103170,257E29300,43.0
103171,502166000,7.0
103172,224518000,16.0
103173,224518000,21.0
103174,399156000,55.0
103175,340854200,15.0
103176,340854200,43.0
103177,438371000,43.0
103178,204492000,29.0
103180,204496000,29.0
103181,554080000,7.0
103182,251071000,21.0
103184,128894000,55.0
103185,106280000,12.0
103187,124018000,56.0
103189,451198000,26.0
103190,294067310,25.0
103191,123151000,40.0
103192,101379000,29.0
103193,106204010,12.0
103194,454190000,21.0
103196,203087000,6.0
103197,548197000,7.0
103198,209618000,27.0
103199,209618000,29.0
103200,209618000,30.0
103201,570192000,7.0
103202,570211000,7.0
103203,248341000,21.0
103206,388851000,36.0
103207,248363000,21.0
103209,442416000,2.0
103210,318509000,36.0
103211,208056000,15.0
103212,315113000,43.0
103213,279128000,26.0
103214,552546000,7.0
103216,111069000,24.0
103217,523319000,12.0
103218,523319000,16.0
103219,725079000,43.0
103220,514526000,9.0
103221,514526000,14.0
103222,436537000,14.0
103223,436537000,55.0
103224,248518000,21.0
103225,588261000,56.0
103226,294082270,21.0
103227,294082270,25.0
103228,464067000,30.0
103229,464067000,46.0
103230,203013000,6.0
103231,516123000,13.0
103232,523168000,12.0
103233,523168000,16.0
103234,365107000,43.0
103235,100043000,29.0
103236,100043000,30.0
103237,100043000,55.0
103238,229120290,56.0
103239,215361000,16.0
103240,215361000,21.0
103241,323346000,35.0
103243,248354500,21.0
103244,248354500,30.0
103245,510434000,11.0
103246,516001000,13.0
103247,312324000,56.0
103249,523217000,12.0
103250,523217000,16.0
103251,277619000,17.0
103252,137814000,21.0
103253,137814000,55.0
103254,446295000,56.0
103255,333160000,35.0
103256,333160000,43.0
103257,392489000,30.0
103258,392489000,38.0
103259,414254000,56.0
103261,222415000,24.0
103262,222415000,25.0
103263,222415000,30.0
103264,222415000,31.0
103265,224148300,16.0
103266,224148300,21.0
103267,257E23043,43.0
103269,492022000,29.0
103270,492022000,30.0
103273,403261000,16.0
103274,403261000,21.0
103275,403261000,56.0
103276,106707000,17.0
103277,360099010,27.0
103278,360099010,42.0
103279,126709000,21.0
103280,141287000,25.0
103281,141287000,29.0
103282,141287000,30.0
103283,418189000,23.0
103284,418189000,30.0
103286,295030000,19.0
103287,295030000,21.0
103288,420090000,19.0
103289,210763000,30.0
103290,210763000,31.0
103291,360231000,43.0
103292,502426000,6.0
103293,200050130,35.0
103295,257E21546,43.0
103296,349132000,43.0
103297,1741520GM,17.0
103298,1741520GM,39.0
103299,439791000,43.0
103301,424665000,9.0
103302,424665000,14.0
103303,424078290,11.0
103304,424078290,14.0
103306,439693000,43.0
103308,210342000,30.0
103309,210342000,31.0
103311,333201000,35.0
103312,333201000,43.0
103316,150110000,16.0
103317,150110000,56.0
103318,475234000,30.0
103319,475234000,46.0
103320,475234000,54.0
103321,528203000,8.0
103322,340815690,35.0
103323,220760000,16.0
103324,220760000,21.0
103325,292256710,21.0
103326,414448000,25.0
103327,414448000,52.0
103328,208365000,15.0
103329,222160000,16.0
103330,222160000,17.0
103331,222160000,21.0
103332,222160000,56.0
103334,257E21495,43.0
103336,297423460,56.0
103337,209353000,24.0
103338,209353000,25.0
103339,209353000,27.0
103340,209353000,29.0
103341,209353000,30.0
103342,546334000,7.0
103343,418134000,23.0
103344,418134000,30.0
103345,384607000,16.0
103346,384607000,30.0
103347,384607000,46.0
103348,239392000,24.0
103349,239392000,25.0
103350,239392000,30.0
103351,239392000,31.0
103352,426416000,1.0
103353,252078100,13.0
103356,522037000,7.0
103359,248205400,16.0
103360,248205400,21.0
103361,248205400,56.0
103362,370504000,43.0
103363,132121000,56.0
103364,430045550,55.0
103365,430414000,55.0
103367,210401000,30.0
103368,210401000,31.0
103369,141034000,30.0
103370,442008000,2.0
103371,135155000,56.0
103372,119855000,24.0
103373,257E21294,43.0
103375,12609900A,31.0
103376,251320000,21.0
103377,464087000,30.0
103378,464087000,46.0
103379,12609900R,31.0
103381,2000830SA,35.0
103382,108151000,56.0
103383,19201700C,30.0
103384,324263000,35.0
103385,105394000,50.0
103386,202163000,30.0
103387,202163000,55.0
103389,285088000,21.0
103390,473437000,56.0
103391,285240000,21.0
103393,160063000,16.0
103394,160063000,21.0
103395,160063000,56.0
103396,337105000,55.0
103397,108012000,56.0
103398,280072000,25.0
103399,280072000,51.0
103400,280072000,52.0
103401,204157440,43.0
103405,172551000,24.0
103406,172551000,25.0
103408,126705000,21.0
103409,148685000,20.0
103410,210674000,30.0
103411,241024110,25.0
103412,241024110,30.0
103413,241024110,32.0
103415,271289000,27.0
103416,271289000,29.0
103417,271289000,55.0
103418,123513000,23.0
103419,123513000,32.0
103420,123513000,46.0
103421,123513000,54.0
103422,175379000,25.0
103423,516008000,13.0
103424,249107000,26.0
103425,249107000,29.0
103426,363154000,35.0
103427,363154000,36.0
103428,525052000,8.0
103429,525052000,16.0
103430,301005309,16.0
103431,301005309,21.0
103432,406053000,24.0
103433,406053000,25.0
103434,209199000,25.0
103436,429151000,40.0
103437,210500260,30.0
103438,210500260,31.0
103439,301037340,16.0
103440,301037340,21.0
103441,285343000,17.0
103442,285343000,21.0
103443,510454000,11.0
103444,396136000,55.0
103445,23600100G,55.0
103446,528163000,8.0
103447,366212000,31.0
103448,366212000,38.0
103449,455526000,42.0
103450,455526000,43.0
103451,210540000,30.0
103452,210540000,31.0
103453,414797400,24.0
103454,414797400,25.0
103455,442311000,2.0
103457,340856200,15.0
103458,340856200,43.0
103459,160026000,16.0
103460,160026000,21.0
103461,160026000,56.0
103463,166126000,25.0
103464,359203000,55.0
103465,315252000,43.0
103466,585738000,7.0
103467,546277700,7.0
103468,414170000,30.0
103469,417060000,30.0
103470,428913000,2.0
103471,428913000,16.0
103472,428913000,17.0
103473,428913000,21.0
103474,428913000,56.0
103475,106433000,6.0
103476,318400360,36.0
103477,208230000,15.0
103478,131178000,56.0
103479,208289000,15.0
103483,137523000,21.0
103484,137523000,55.0
103485,299066000,25.0
103486,324245000,35.0
103487,411239000,21.0
103488,297302400,56.0
103490,292023000,21.0
103491,296096200,46.0
103492,376313000,6.0
103493,376313000,29.0
103494,524147000,12.0
103495,524147000,16.0
103496,27314200C,56.0
103497,205269000,21.0
103498,482036000,56.0
103499,219125120,36.0
103500,160055000,16.0
103501,160055000,21.0
103502,160055000,56.0
103503,198398000,25.0
103504,222260000,24.0
103505,222260000,25.0
103506,222260000,30.0
103507,222260000,31.0
103508,224611000,56.0
103509,292205000,21.0
103511,452045000,29.0
103512,283045000,56.0
103513,251358000,21.0
103514,546281100,7.0
103515,568916000,7.0
103516,708231000,27.0
103517,105198200,50.0
103518,198367100,25.0
103519,173180000,26.0
103520,552548000,7.0
103521,414690000,25.0
103522,392450000,30.0
103523,392450000,38.0
103524,474164000,30.0
103525,474164000,46.0
103526,292203000,21.0
103527,164299000,29.0
103528,564243000,7.0
103529,340532000,43.0
103530,172176000,24.0
103531,172176000,25.0
103532,208312000,15.0
103533,475129000,30.0
103534,475129000,46.0
103535,475129000,54.0
103536,378172000,40.0
103538,148569000,20.0
103541,431351000,21.0
103542,431351000,55.0
103543,132075500,56.0
103544,173107000,26.0
103546,201002500,7.0
103547,568592000,7.0
103548,327064000,43.0
103550,348236000,42.0
103551,348236000,43.0
103553,376353000,21.0
103554,376353000,29.0
103555,216049000,43.0
103556,425583000,29.0
103557,164458000,29.0
103559,516109000,13.0
103560,123577000,23.0
103561,123577000,32.0
103562,123577000,46.0
103563,123577000,54.0
103564,156479000,29.0
103565,119466000,21.0
103566,119466000,24.0
103567,187362000,25.0
103568,324332000,35.0
103570,414761000,25.0
103571,440064000,23.0
103572,440064000,49.0
103574,361083000,35.0
103575,361083000,36.0
103578,554152000,7.0
103580,138170000,16.0
103581,138170000,17.0
103582,138170000,19.0
103583,138170000,21.0
103584,44008900H,23.0
103585,44008900H,49.0
103586,417059000,30.0
103588,356241500,55.0
103589,337249000,55.0
103590,362140000,39.0
103592,273393000,56.0
103593,416079000,30.0
103594,116277000,21.0
103595,116277000,55.0
103596,522087000,7.0
103597,310323080,36.0
103599,425163000,29.0
103600,438721000,43.0
103601,482029000,56.0
103602,420471000,20.0
103603,402066000,56.0
103605,137474000,21.0
103606,137474000,55.0
103607,239314000,24.0
103608,239314000,25.0
103609,239314000,30.0
103610,239314000,31.0
103611,494026000,30.0
103612,494026000,55.0
103613,379100040,43.0
103614,446430000,56.0
103615,423034000,6.0
103616,423034000,56.0
103617,446003000,56.0
103618,410089000,21.0
103619,220203100,16.0
103620,220203100,21.0
103621,429125000,40.0
103623,423386000,6.0
103624,124026000,56.0
103625,429116000,40.0
103627,414795800,24.0
103628,414795800,25.0
103630,211203000,56.0
103631,118246000,30.0
103633,423088000,6.0
103634,423088000,56.0
103635,271031100,27.0
103636,271031100,29.0
103637,271031100,55.0
103638,137565240,21.0
103639,361205000,35.0
103640,361205000,43.0
103641,464048000,30.0
103642,464048000,46.0
103643,451064000,26.0
103644,359752000,55.0
103645,516087000,13.0
103646,540076000,7.0
103647,427398100,56.0
103648,560266000,7.0
103649,220734000,16.0
103650,220734000,21.0
103651,526299000,8.0
103652,430620000,55.0
103654,548267200,7.0
103655,450076000,56.0
103657,349162000,43.0
103658,524112000,12.0
103659,524112000,16.0
103660,294087120,25.0
103661,209380000,24.0
103662,209380000,25.0
103663,209380000,27.0
103664,209380000,29.0
103665,209380000,30.0
103667,442080000,2.0
103668,452109000,29.0
103669,239274000,24.0
103670,239274000,25.0
103671,239274000,30.0
103672,239274000,31.0
103673,430117200,55.0
103674,101031000,29.0
103675,341132000,27.0
103676,341132000,43.0
103677,174366000,39.0
103680,192070160,30.0
103681,192070160,46.0
103682,192070160,54.0
103684,530372000,7.0
103685,105224100,50.0
103686,249205000,26.0
103687,249205000,29.0
103688,152017000,46.0
103689,365035000,43.0
103690,379457000,43.0
103691,379112030,43.0
103692,12307800C,23.0
103693,12307800C,46.0
103694,12307800C,54.0
103695,209687000,27.0
103696,209687000,29.0
103697,209687000,30.0
103698,210178000,30.0
103699,210178000,31.0
103701,250297000,55.0
103702,116287000,56.0
103704,106222000,12.0
103707,137221000,21.0
103709,149005000,13.0
103710,116276000,21.0
103711,116276000,55.0
103712,548239000,7.0
103713,439356000,39.0
103714,510216000,11.0
103715,425358000,29.0
103717,523121000,55.0
103720,474209000,30.0
103722,204218000,29.0
103723,435054000,14.0
103724,343755000,43.0
103725,211096000,56.0
103726,708683000,27.0
103727,568785000,7.0
103728,264447000,16.0
103729,175135000,25.0
103730,200543000,35.0
103731,209396000,24.0
103732,209396000,25.0
103733,209396000,27.0
103734,209396000,29.0
103735,209396000,30.0
103736,376217000,29.0
103737,376217000,55.0
103738,114098000,21.0
103739,114098000,56.0
103740,110257000,17.0
103741,110257000,21.0
103742,150130000,16.0
103743,150130000,56.0
103746,430585000,55.0
103748,111129000,24.0
103749,430275100,55.0
103752,238318000,19.0
103753,210131000,30.0
103754,210131000,31.0
103756,208176000,15.0
103758,226193000,26.0
103759,226193000,27.0
103760,226193000,29.0
103761,226193000,30.0
103762,209591000,27.0
103763,209591000,29.0
103764,209591000,30.0
103766,210469000,30.0
103767,210469000,31.0
103768,360246700,43.0
103769,126524000,21.0
103770,297259100,56.0
103771,29003000A,23.0
103772,29003000A,36.0
103773,239735000,24.0
103774,363010000,35.0
103775,363010000,36.0
103776,544113000,7.0
103777,544113000,14.0
103778,135129000,56.0
103779,440105000,49.0
103780,220246000,16.0
103781,220246000,21.0
103782,175004540,25.0
103784,411276000,21.0
103785,502310000,6.0
103787,411337000,21.0
103788,356410000,55.0
103789,257248000,43.0
103791,440112000,49.0
103792,455063200,42.0
103793,455063200,43.0
103794,701302000,55.0
103796,426456000,1.0
103797,420591000,19.0
103798,420591000,20.0
103799,521182000,16.0
103800,181141000,43.0
103802,528007000,8.0
103803,524717000,12.0
103804,524717000,16.0
103805,315102000,43.0
103807,523144000,13.0
103808,403323000,16.0
103809,403323000,21.0
103810,403323000,56.0
103811,315189000,43.0
103813,156473000,29.0
103815,327090000,43.0
103817,600125000,55.0
103818,242613200,21.0
103820,402006000,56.0
103821,502256000,6.0
103822,297159100,56.0
103823,432004000,30.0
103824,432004000,55.0
103826,297223000,56.0
103827,164030000,29.0
103828,623013150,55.0
103829,208123000,15.0
103830,132075300,56.0
103831,137230000,21.0
103832,202166000,30.0
103833,202166000,55.0
103834,269005000,21.0
103835,269005000,26.0
103836,600174000,55.0
103837,285111000,21.0
103838,524201000,12.0
103839,524201000,16.0
103840,340384500,43.0
103841,149009000,13.0
103842,242422000,26.0
103843,242422000,29.0
103844,242591000,21.0
103845,381347000,43.0
103846,219121260,43.0
103847,160136000,16.0
103848,160136000,21.0
103849,160136000,56.0
103851,280485000,46.0
103852,280485000,52.0
103853,212264000,25.0
103855,528098000,8.0
103857,114030000,49.0
103858,269085000,26.0
103861,606310000,55.0
103863,340014690,43.0
103864,200043050,35.0
103868,331163000,35.0
103869,331163000,43.0
103870,318773000,36.0
103872,204571000,29.0
103873,166147000,25.0
103874,257E27124,43.0
103875,242423000,26.0
103876,242423000,29.0
103877,242609100,21.0
103878,405017000,56.0
103880,206717000,16.0
103881,206717000,21.0
103882,206717000,56.0
103883,436522000,14.0
103884,436522000,55.0
103885,228104000,26.0
103886,280124164,46.0
103888,119408000,24.0
103889,119408000,46.0
103890,119408000,50.0
103892,361713000,43.0
103893,439339000,43.0
103894,252388000,13.0
103895,198409000,25.0
103896,174033000,39.0
103898,568644000,7.0
103899,218147000,35.0
103900,353095000,55.0
103902,312224000,56.0
103906,212272000,25.0
103907,570176000,7.0
103908,424093430,14.0
103909,373075000,36.0
103911,528159000,8.0
103912,148637000,19.0
103913,438081000,43.0
103915,414746400,25.0
103916,477047000,30.0
103917,477047000,36.0
103918,477047000,46.0
103919,477047000,51.0
103920,477047000,52.0
103921,477047000,54.0
103923,560069000,7.0
103924,548242000,7.0
103925,425459000,29.0
103926,502183000,6.0
103928,384208000,16.0
103929,384208000,30.0
103930,384208000,46.0
103932,345193000,27.0
103933,345193000,43.0
103934,430108900,55.0
103936,228171000,26.0
103937,356217000,55.0
103939,138034000,16.0
103940,138034000,17.0
103941,138034000,19.0
103942,138034000,21.0
103943,562105000,7.0
103944,105073000,50.0
103945,106284060,12.0
103946,369099000,43.0
103947,477043000,30.0
103948,477043000,36.0
103949,477043000,46.0
103950,477043000,51.0
103951,477043000,52.0
103952,477043000,54.0
103953,315379000,43.0
103954,439655000,43.0
103955,416042000,30.0
103956,416042000,54.0
103957,416042000,55.0
103958,493072000,29.0
103959,177141000,27.0
103960,365168000,43.0
103961,422151000,29.0
103963,414429000,21.0
103964,414429000,25.0
103965,363100000,35.0
103966,363100000,36.0
103967,205303000,21.0
103968,313318040,43.0
103969,430123570,55.0
103970,348480000,42.0
103971,348480000,43.0
103974,427601000,16.0
