app_num,year,class
12624832,2009,No
12607379,2009,No
12630755,2009,Yes
12442815,2009,No
12648997,2009,Yes
12564289,2009,Yes
12623090,2009,No
12360233,2009,Yes
12560817,2009,No
12298877,2009,No
10586194,2009,No
12439317,2009,Yes
12384442,2009,No
12527789,2009,No
12647006,2009,Yes
12578508,2009,Yes
12494265,2009,Yes
12279635,2009,Yes
12421277,2009,Yes
12452292,2009,No
12366981,2009,No
12467081,2009,Yes
11915310,2009,No
12454829,2009,No
12416831,2009,Yes
12538397,2009,No
12537487,2009,No
12375799,2009,No
12475239,2009,No
12486981,2009,Yes
12321516,2009,No
12371024,2009,No
12394617,2009,Yes
12529287,2009,Yes
12558995,2009,No
12404944,2009,No
12555381,2009,No
12543612,2009,No
12664892,2009,Yes
12578014,2009,No
12616090,2009,Yes
12494311,2009,Yes
12571486,2009,No
12633775,2009,No
12381366,2009,No
12457711,2009,No
12411032,2009,No
12482937,2009,Yes
12581540,2009,Yes
12643376,2009,No
12552594,2009,No
12311638,2009,Yes
12537357,2009,Yes
12522771,2009,No
12455457,2009,No
12409411,2009,Yes
12654210,2009,Yes
12364822,2009,Yes
12466080,2009,No
12379605,2009,Yes
12426936,2009,No
12455291,2009,No
12298115,2009,Yes
12614521,2009,Yes
12566539,2009,Yes
12477990,2009,Yes
12395520,2009,No
12411649,2009,Yes
12625509,2009,Yes
12517398,2009,No
12400729,2009,Yes
12360296,2009,No
12437465,2009,Yes
12463059,2009,Yes
12404014,2009,Yes
12569543,2009,No
12379301,2009,No
12574618,2009,No
12479170,2009,No
12586117,2009,No
12622652,2009,Yes
12424295,2009,No
12373245,2009,Yes
12453376,2009,No
12646049,2009,Yes
12469585,2009,Yes
12475294,2009,Yes
12624268,2009,Yes
12364012,2009,Yes
12540152,2009,No
12467152,2009,No
12572512,2009,No
12556551,2009,Yes
12542376,2009,No
12526571,2009,No
12629959,2009,Yes
12358877,2009,Yes
12465239,2009,No
12556149,2009,Yes
12375346,2009,Yes
12584661,2009,No
12403214,2009,No
12482015,2009,No
12650744,2009,Yes
12491498,2009,Yes
12572627,2009,Yes
12318815,2009,Yes
12352351,2009,No
12460424,2009,Yes
12420833,2009,Yes
12544500,2009,Yes
12618087,2009,No
12348475,2009,Yes
12542329,2009,No
12438144,2009,Yes
12534922,2009,Yes
12366443,2009,Yes
12445672,2009,No
12588872,2009,No
12618483,2009,No
12541112,2009,No
12376527,2009,No
12598773,2009,No
12547112,2009,No
12590114,2009,No
12417384,2009,Yes
12640920,2009,Yes
12534698,2009,No
12368045,2009,No
12606289,2009,No
12538739,2009,Yes
12374959,2009,Yes
12359529,2009,Yes
12622334,2009,Yes
12425344,2009,No
12576354,2009,No
12377639,2009,No
12643455,2009,No
12625421,2009,No
12650117,2009,No
12090693,2009,Yes
12564131,2009,No
12083492,2009,No
12562195,2009,No
12470965,2009,No
12575623,2009,Yes
12486803,2009,Yes
12571944,2009,Yes
12373311,2009,No
12577421,2009,No
12538804,2009,Yes
12427846,2009,Yes
12626317,2009,No
12321567,2009,Yes
12610736,2009,Yes
12224733,2009,No
12624433,2009,No
12419541,2009,No
12402651,2009,No
12542351,2009,No
12567583,2009,Yes
12455282,2009,No
12570400,2009,No
12535788,2009,No
12419346,2009,Yes
12516405,2009,No
12357339,2009,Yes
12440914,2009,No
12492058,2009,No
12550371,2009,No
12523859,2009,No
12555631,2009,Yes
12550499,2009,No
12455442,2009,Yes
12617548,2009,Yes
12449322,2009,Yes
12352582,2009,Yes
12309116,2009,No
12610881,2009,No
12364545,2009,Yes
12463555,2009,No
12387407,2009,No
11665864,2009,No
12653582,2009,No
12381779,2009,No
12309289,2009,Yes
12642563,2009,No
12649163,2009,Yes
12390156,2009,No
12083568,2009,Yes
12528764,2009,No
12435255,2009,No
12349009,2009,Yes
12544136,2009,Yes
12653205,2009,Yes
12408913,2009,No
12464012,2009,Yes
12581656,2009,Yes
12304791,2009,No
12490094,2009,No
12438295,2009,No
12638215,2009,No
12414076,2009,No
12473457,2009,No
12562451,2009,No
12534506,2009,Yes
11917945,2009,No
12441314,2009,No
12083923,2009,No
12414633,2009,No
12496770,2009,No
12300937,2009,No
12302175,2009,No
12493619,2009,No
12295721,2009,Yes
12549743,2009,No
12502862,2009,No
12453646,2009,Yes
12552282,2009,No
12485254,2009,No
12550600,2009,Yes
12369453,2009,Yes
12421927,2009,Yes
12383114,2009,No
12536888,2009,No
12470479,2009,No
12383231,2009,Yes
12524908,2009,No
12594807,2009,No
12431675,2009,Yes
12399040,2009,No
12533329,2009,No
12595724,2009,No
12451247,2009,Yes
12410960,2009,Yes
12621165,2009,No
12310203,2009,No
12443352,2009,Yes
12497156,2009,Yes
12546632,2009,Yes
12537827,2009,No
12586998,2009,No
12641484,2009,Yes
12646746,2009,No
12561594,2009,Yes
12537530,2009,Yes
12627301,2009,No
12521567,2009,Yes
12418506,2009,No
12622549,2009,Yes
12430210,2009,No
12574971,2009,No
12395880,2009,Yes
12423506,2009,No
12389559,2009,No
12588684,2009,Yes
12636451,2009,Yes
12394018,2009,Yes
12491787,2009,Yes
12563331,2009,Yes
12369570,2009,No
12540003,2009,No
12309774,2009,Yes
12303708,2009,Yes
12377807,2009,Yes
12451389,2009,Yes
12400861,2009,No
12426326,2009,Yes
12599178,2009,No
12625371,2009,Yes
12550894,2009,No
12578589,2009,No
11722511,2009,Yes
12296141,2009,No
12466694,2009,No
12295162,2009,No
12530683,2009,Yes
12309431,2009,No
12642163,2009,Yes
10591646,2009,No
12632499,2009,No
12427307,2009,Yes
12524311,2009,No
12297891,2009,Yes
12588348,2009,No
12607658,2009,Yes
12373317,2009,No
12321586,2009,No
12571884,2009,No
12548231,2009,No
12576618,2009,No
12363107,2009,No
12230675,2008,Yes
11718875,2008,Yes
12238343,2008,No
12204321,2008,No
12318343,2008,Yes
12200606,2008,Yes
12149256,2008,Yes
12081153,2008,Yes
12012622,2008,No
12055155,2008,No
12252391,2008,No
12058575,2008,No
12219931,2008,Yes
12190609,2008,No
12071429,2008,No
12270624,2008,No
12158195,2008,Yes
11667433,2008,Yes
12151118,2008,Yes
12229666,2008,No
12144761,2008,No
12100826,2008,Yes
12128712,2008,Yes
11664188,2008,No
12219859,2008,No
12059339,2008,Yes
11597209,2008,Yes
11970533,2008,No
12030850,2008,Yes
12290228,2008,No
12071725,2008,No
12328660,2008,Yes
12179506,2008,No
12076038,2008,Yes
12163967,2008,No
12055864,2008,Yes
12029009,2008,No
12067136,2008,No
10575507,2008,No
12130996,2008,No
12314623,2008,Yes
12166527,2008,No
12279515,2008,No
12212779,2008,Yes
12132093,2008,Yes
12258956,2008,Yes
12229442,2008,Yes
12101998,2008,Yes
12303850,2008,No
12031416,2008,Yes
12184421,2008,Yes
12290459,2008,Yes
12019432,2008,Yes
10582550,2008,No
12014740,2008,No
12146845,2008,No
12072039,2008,No
12054703,2008,No
12346643,2008,No
11631238,2008,Yes
12007402,2008,No
12170184,2008,Yes
12236934,2008,Yes
12215035,2008,No
12117376,2008,No
12018606,2008,No
12225809,2008,No
12268267,2008,No
10565980,2008,Yes
12020943,2008,No
12324517,2008,No
12090314,2008,Yes
12150582,2008,No
12033033,2008,Yes
12111384,2008,Yes
12045216,2008,Yes
12261656,2008,Yes
12234981,2008,No
12153765,2008,Yes
12281858,2008,No
12039829,2008,Yes
12344028,2008,No
12145898,2008,No
12051604,2008,No
12285086,2008,Yes
12302593,2008,Yes
12129769,2008,Yes
12233297,2008,Yes
12048406,2008,Yes
12314699,2008,No
12100582,2008,No
12218748,2008,Yes
12256262,2008,No
12077501,2008,Yes
12098686,2008,No
12268191,2008,Yes
12115347,2008,No
12230464,2008,Yes
11426353,2008,Yes
12186328,2008,No
12205623,2008,Yes
11994560,2008,Yes
12323304,2008,Yes
12286013,2008,No
12207015,2008,Yes
12105792,2008,No
12217723,2008,No
12013302,2008,Yes
12152527,2008,No
12161839,2008,No
12071386,2008,Yes
12015000,2008,No
12064004,2008,No
12108129,2008,Yes
12287292,2008,Yes
12270769,2008,No
12129150,2008,Yes
12104651,2008,No
12197062,2008,Yes
12173051,2008,Yes
12023245,2008,No
12228265,2008,No
12105103,2008,Yes
12110403,2008,Yes
12134719,2008,Yes
12326300,2008,Yes
12135435,2008,No
12328711,2008,Yes
12149177,2008,No
12304084,2008,Yes
11571360,2008,Yes
12277092,2008,No
12271207,2008,No
12136747,2008,Yes
12221813,2008,No
12228460,2008,No
12308137,2008,Yes
12245384,2008,No
12045069,2008,No
12213994,2008,No
12287966,2008,No
12169144,2008,Yes
12317599,2008,No
12036853,2008,No
12315558,2008,Yes
12129203,2008,No
12271967,2008,Yes
12088713,2008,Yes
12080883,2008,No
12313431,2008,Yes
12276163,2008,No
12190919,2008,Yes
11916081,2008,Yes
11995845,2008,No
12182611,2008,Yes
12141862,2008,Yes
12042061,2008,No
12113294,2008,No
12123125,2008,Yes
11971649,2008,No
12213824,2008,Yes
12070802,2008,No
12294407,2008,Yes
12193795,2008,Yes
12171433,2008,No
12314362,2008,No
12037777,2008,Yes
12290457,2008,Yes
12214565,2008,Yes
12164678,2008,Yes
12176169,2008,Yes
12259890,2008,Yes
12176946,2008,Yes
12075435,2008,Yes
12145095,2008,Yes
12227286,2008,No
12313903,2008,No
12108572,2008,No
12166555,2008,No
11970959,2008,No
12132684,2008,No
12347520,2008,Yes
12197770,2008,No
12259524,2008,No
12045986,2008,Yes
11970067,2008,Yes
12066228,2008,No
12296858,2008,Yes
12280587,2008,Yes
12333606,2008,Yes
12094987,2008,No
12213138,2008,No
12252906,2008,No
12223000,2008,No
12057757,2008,Yes
12114171,2008,Yes
12043233,2008,Yes
12127899,2008,No
12031252,2008,No
12144084,2008,Yes
12088889,2008,Yes
12085631,2008,Yes
12324553,2008,Yes
12159845,2008,No
11922359,2008,No
12026768,2008,Yes
12178083,2008,No
10586984,2008,No
12133506,2008,No
12204416,2008,Yes
12221250,2008,Yes
12095256,2008,Yes
12023296,2008,No
12316293,2008,No
12114970,2008,Yes
12335112,2008,No
12184503,2008,Yes
12180195,2008,No
12247646,2008,No
12018931,2008,No
12140187,2008,No
12077526,2008,No
12269967,2008,Yes
12231448,2008,No
12093889,2008,Yes
11665945,2008,No
12058562,2008,No
12076139,2008,No
12334904,2008,No
12177526,2008,Yes
12292106,2008,Yes
12221810,2008,No
12219478,2008,No
12294888,2008,Yes
12170616,2008,Yes
12284974,2008,Yes
11995072,2008,Yes
12258557,2008,No
12317121,2008,No
12167804,2008,Yes
12272146,2008,No
12325280,2008,No
12304505,2008,Yes
12317399,2008,Yes
12231245,2008,No
12157364,2008,Yes
12209962,2008,Yes
12091814,2008,No
12266453,2008,Yes
12218148,2008,Yes
12151664,2008,No
12186138,2008,Yes
12069008,2008,Yes
12107493,2008,No
12108841,2008,Yes
12161332,2008,No
12122380,2008,No
12065423,2008,Yes
12150650,2008,No
12169454,2008,Yes
12298684,2008,Yes
12254159,2008,No
12060317,2008,No
12345555,2008,Yes
12212055,2008,No
12323492,2008,Yes
12232918,2008,No
12183357,2008,No
12182739,2008,Yes
12199019,2008,Yes
12331163,2008,Yes
12231416,2008,No
12189361,2008,Yes
12177547,2008,No
12054756,2008,Yes
12246098,2008,No
12053079,2008,No
12082600,2008,No
12043859,2008,No
12193719,2008,Yes
12209069,2008,No
12116350,2008,Yes
12083125,2008,No
12324513,2008,No
12292040,2008,Yes
12260587,2008,No
12200230,2008,Yes
12162663,2008,No
12167626,2008,No
12067179,2008,No
12346541,2008,Yes
12223953,2008,No
12241856,2008,No
12169963,2008,Yes
11916963,2008,No
12121036,2008,No
12331456,2008,No
11991308,2008,No
12046148,2008,No
12049851,2008,Yes
12332186,2008,No
12116078,2008,No
12323536,2008,No
12281884,2008,No
12174724,2008,No
12191377,2008,No
12233148,2008,Yes
12285724,2008,Yes
12031968,2008,No
12179500,2008,No
12290688,2008,No
11994904,2008,No
12252604,2008,No
12251428,2008,Yes
12295563,2008,Yes
12188057,2008,Yes
12097329,2008,No
12054976,2008,Yes
12330662,2008,No
12077512,2008,Yes
12080079,2008,No
12052141,2008,Yes
11815959,2008,Yes
12064250,2008,No
11995764,2008,Yes
12115923,2008,No
12224143,2008,Yes
12168318,2008,No
12319056,2008,No
12208704,2008,No
12150488,2008,No
12274124,2008,No
12120685,2008,No
12285872,2008,No
12334832,2008,Yes
12286835,2008,No
12100466,2008,No
12250053,2008,Yes
12186903,2008,Yes
12061610,2008,No
12090811,2008,Yes
12133728,2008,Yes
12188035,2008,No
12346557,2008,Yes
12073069,2008,No
12253455,2008,Yes
12217719,2008,Yes
12121408,2008,No
12145485,2008,No
12040903,2008,No
12074300,2008,No
12210395,2008,No
12246312,2008,No
12339558,2008,Yes
12240933,2008,No
12261620,2008,No
12053740,2008,Yes
12160267,2008,No
12257933,2008,No
12095741,2008,No
12059453,2008,No
12013888,2008,No
12059331,2008,No
12035934,2008,No
12087199,2008,No
12315561,2008,No
12233267,2008,No
12217740,2008,No
12254228,2008,Yes
12212343,2008,No
12089111,2008,No
12120745,2008,No
12175551,2008,No
12267628,2008,Yes
12124017,2008,No
11971399,2008,Yes
12137346,2008,No
12046584,2008,No
12274516,2008,No
11577386,2008,Yes
12090558,2008,No
11575208,2008,No
12134826,2008,No
12248404,2008,No
12024255,2008,No
12284342,2008,No
12163965,2008,Yes
11972371,2008,Yes
12337749,2008,No
12315760,2008,Yes
12103571,2008,No
12235433,2008,Yes
12250369,2008,Yes
12165981,2008,No
12064451,2008,No
12244280,2008,No
12019925,2008,Yes
12132331,2008,No
12114110,2008,No
11996659,2008,Yes
12328148,2008,No
12050224,2008,No
12194815,2008,No
12216841,2008,No
12213299,2008,No
12052719,2008,No
12265879,2008,No
11917868,2008,No
12224804,2008,Yes
12276372,2008,Yes
12022185,2008,Yes
12027054,2008,No
12162389,2008,No
12010229,2008,Yes
12326504,2008,Yes
12287998,2008,No
12010847,2008,Yes
12181752,2008,No
12245431,2008,Yes
12164459,2008,Yes
12207151,2008,No
12037139,2008,Yes
12257388,2008,No
12126881,2008,No
12086342,2008,No
12196531,2008,Yes
12008584,2008,Yes
12336791,2008,Yes
12017923,2008,No
12103235,2008,Yes
12336623,2008,No
12205516,2008,No
12280621,2008,No
12230375,2008,No
12169233,2008,No
12264222,2008,No
12347921,2008,No
12275488,2008,No
12083410,2008,No
12022454,2008,No
12208202,2008,No
11718320,2008,No
12010057,2008,No
12090873,2008,Yes
12268722,2008,Yes
12230820,2008,No
12156550,2008,Yes
12141293,2008,Yes
12221112,2008,No
12155173,2008,No
12102117,2008,No
11991419,2008,No
12145594,2008,No
12126645,2008,No
12012029,2008,No
12209433,2008,No
12082214,2008,Yes
12209828,2008,Yes
12330452,2008,Yes
12037655,2008,No
12292779,2008,No
12194093,2008,No
12241010,2008,Yes
12227480,2008,No
12327045,2008,Yes
12238233,2008,No
12209628,2008,No
12037762,2008,Yes
12099118,2008,No
12213870,2008,Yes
11569519,2008,No
12326081,2008,Yes
12224281,2008,No
12327638,2008,No
12276407,2008,No
12280557,2008,Yes
12149312,2008,Yes
12329610,2008,Yes
12093762,2008,Yes
12045207,2008,No
12040140,2008,Yes
12237844,2008,No
12070480,2008,No
12047391,2008,No
12068802,2008,No
12014189,2008,Yes
12098105,2008,Yes
12126480,2008,Yes
12200357,2008,No
10581094,2008,No
12110685,2008,Yes
12161508,2008,Yes
12332707,2008,Yes
12302100,2008,Yes
12223454,2008,No
12317134,2008,Yes
12047516,2008,Yes
12289161,2008,Yes
12138365,2008,No
12261568,2008,Yes
12152416,2008,No
12070203,2008,Yes
12089588,2008,No
12257490,2008,Yes
12038293,2008,No
12324392,2008,No
12251868,2008,Yes
12124571,2008,No
12047898,2008,No
12186076,2008,Yes
12024533,2008,No
12087076,2008,Yes
12253297,2008,No
12176446,2008,No
12230223,2008,Yes
11994911,2008,Yes
12064639,2008,Yes
12154070,2008,No
12329728,2008,Yes
11576715,2008,No
11972965,2008,Yes
12190079,2008,Yes
12069053,2008,No
12165358,2008,Yes
12238030,2008,No
12259064,2008,Yes
12037177,2008,No
12065929,2008,Yes
12082681,2008,No
12151911,2008,Yes
12033658,2008,No
12169168,2008,No
12165878,2008,No
12071809,2008,Yes
12217354,2008,No
12064485,2008,Yes
11663926,2008,Yes
12267093,2008,Yes
11996339,2008,No
12152823,2008,No
12131393,2008,Yes
12272394,2008,Yes
12078263,2008,No
12272695,2008,Yes
12190046,2008,No
12069526,2008,Yes
12266933,2008,No
11664281,2008,Yes
12075636,2008,No
12118461,2008,No
11663858,2008,Yes
12090493,2008,Yes
12068043,2008,No
12088736,2008,Yes
11997607,2008,Yes
12223677,2008,No
12080211,2008,No
12113322,2008,No
11918790,2008,Yes
12158648,2008,Yes
12098767,2008,Yes
12266091,2008,Yes
12207518,2008,Yes
12180932,2008,Yes
12209826,2008,Yes
12240580,2008,Yes
12121750,2008,No
12250588,2008,No
12289910,2008,Yes
12212285,2008,Yes
12270806,2008,No
12228703,2008,Yes
12076104,2008,Yes
12203990,2008,No
12112733,2008,No
12245936,2008,Yes
12263146,2008,No
12090337,2008,No
11665425,2008,No
12179170,2008,Yes
12342255,2008,Yes
12073033,2008,Yes
12238940,2008,No
12033534,2008,Yes
12209555,2008,No
12192156,2008,No
12081900,2008,Yes
11916745,2008,Yes
12051121,2008,No
12041494,2008,Yes
11911782,2008,Yes
12052110,2008,No
12115977,2008,Yes
12105706,2008,Yes
12073619,2008,Yes
11663918,2008,Yes
12204445,2008,Yes
12306425,2008,No
12109055,2008,No
12054398,2008,No
12050723,2008,Yes
12236569,2008,No
12203075,2008,No
12149232,2008,No
12194373,2008,Yes
12189870,2008,No
12342727,2008,Yes
12285974,2008,No
12286649,2008,Yes
12128878,2008,No
12213059,2008,No
12268972,2008,Yes
12215180,2008,No
12347539,2008,No
12174227,2008,No
12209532,2008,No
12082463,2008,No
12261384,2008,No
12075370,2008,Yes
12066443,2008,Yes
12017138,2008,Yes
12106809,2008,No
12056703,2008,Yes
12057544,2008,No
12260104,2008,No
12073349,2008,No
12203255,2008,No
12339498,2008,Yes
12300876,2008,Yes
12250620,2008,No
12121138,2008,Yes
12075554,2008,No
12147503,2008,Yes
11718572,2008,Yes
11913189,2008,No
12077844,2008,Yes
12133353,2008,No
12158878,2008,No
12069848,2008,No
12293242,2008,No
12056326,2008,Yes
12243613,2008,No
12331753,2008,No
12113787,2008,No
12135744,2008,Yes
12066501,2008,Yes
12049955,2008,No
12176901,2008,Yes
12084870,2008,Yes
12031563,2008,No
12140959,2008,No
12067368,2008,Yes
12283254,2008,No
11919967,2008,No
12176862,2008,No
12268566,2008,Yes
11596612,2008,Yes
12187828,2008,Yes
12019809,2008,No
12053039,2008,No
11995540,2008,No
12155642,2008,No
12147068,2008,Yes
12207619,2008,No
12030414,2008,No
12115569,2008,No
12240302,2008,Yes
12026208,2008,No
12009111,2008,No
12156771,2008,No
12140509,2008,No
12203943,2008,No
12250244,2008,Yes
12072970,2008,No
12250891,2008,No
12209645,2008,Yes
12008287,2008,No
12189713,2008,No
12211513,2008,Yes
12129783,2008,No
12249590,2008,Yes
12342124,2008,No
12213436,2008,Yes
12219166,2008,No
12201940,2008,No
12116108,2008,Yes
12039428,2008,Yes
12138319,2008,Yes
12243157,2008,No
11911951,2008,No
12066839,2008,Yes
12245156,2008,Yes
11791655,2008,No
12259490,2008,Yes
12038214,2008,No
12224714,2008,No
12244096,2008,Yes
12044517,2008,Yes
12119433,2008,Yes
12064743,2008,Yes
12137905,2008,No
12136394,2008,Yes
12053579,2008,No
12162915,2008,No
11722047,2008,No
12150391,2008,No
12241398,2008,Yes
12013048,2008,No
12293088,2008,No
12050041,2008,No
12191323,2008,No
12019452,2008,Yes
12297717,2008,No
12338926,2008,No
12185394,2008,No
12286652,2008,Yes
12133491,2008,No
12090542,2008,No
12256985,2008,Yes
12012059,2008,Yes
12264015,2008,Yes
12061889,2008,No
12056071,2008,No
11911210,2008,Yes
12112052,2008,Yes
12128519,2008,No
12080759,2008,No
12105624,2008,Yes
12091127,2008,Yes
12065654,2008,Yes
12308902,2008,No
11597575,2008,Yes
12149185,2008,No
12029002,2008,Yes
12207844,2008,No
12121126,2008,No
12300198,2008,No
11912092,2008,Yes
12270559,2008,No
12331107,2008,Yes
12073537,2008,Yes
12090291,2008,Yes
12135721,2008,No
12137246,2008,No
12268495,2008,No
12053002,2008,Yes
12151766,2008,No
12217971,2008,No
12088098,2008,No
12215663,2008,Yes
11916781,2008,No
12148027,2008,Yes
12027309,2008,Yes
12209024,2008,No
12048358,2008,Yes
12187714,2008,No
12014977,2008,No
12034611,2008,No
11990611,2008,No
12028064,2008,No
12158602,2008,Yes
11969887,2008,No
12016681,2008,Yes
12031070,2008,Yes
12299898,2008,Yes
12340003,2008,Yes
12026903,2008,No
11886519,2008,Yes
12087209,2008,Yes
12280075,2008,Yes
12091358,2008,No
12252158,2008,No
12196448,2008,No
12153933,2008,Yes
12225266,2008,Yes
12138230,2008,No
12207741,2008,No
12299263,2008,No
12081214,2008,Yes
12042807,2008,Yes
12225483,2008,Yes
12044505,2008,Yes
12064715,2008,No
12050309,2008,Yes
12022250,2008,Yes
12278790,2008,Yes
12017522,2008,No
12068648,2008,Yes
12064260,2008,No
12315718,2008,No
12013042,2008,No
12029111,2008,Yes
12340901,2008,Yes
10597144,2008,No
12331188,2008,Yes
12211218,2008,No
12251199,2008,No
12346610,2008,No
12229401,2008,Yes
12046387,2008,No
11628014,2008,Yes
12336630,2008,No
12089585,2008,No
12331432,2008,Yes
12203977,2008,No
12337548,2008,Yes
12189942,2008,Yes
11916444,2008,No
12188439,2008,Yes
12178392,2008,No
12156986,2008,No
12092828,2008,Yes
12021775,2008,No
12328107,2008,No
12212529,2008,No
12261642,2008,Yes
12117146,2008,No
12204895,2008,No
12158934,2008,Yes
12234995,2008,Yes
12165168,2008,Yes
12204438,2008,No
12335864,2008,No
12282200,2008,Yes
12252462,2008,Yes
12194106,2008,Yes
12091989,2008,No
12314175,2008,No
12087319,2008,Yes
12236704,2008,Yes
12068136,2008,Yes
12015398,2008,No
12088857,2008,No
12072350,2008,Yes
12345789,2008,No
12201567,2008,Yes
12209120,2008,No
12097787,2008,No
12289556,2008,Yes
12137753,2008,No
12063498,2008,No
12039245,2008,No
12146741,2008,Yes
12067824,2008,Yes
12199989,2008,No
12161754,2008,Yes
12017664,2008,Yes
12248061,2008,No
12050083,2008,No
12112086,2008,No
12247790,2008,No
12022190,2008,No
12138133,2008,Yes
12298112,2008,Yes
12187676,2008,No
12032998,2008,Yes
12255407,2008,Yes
12204525,2008,Yes
12069028,2008,Yes
10577788,2008,Yes
12242001,2008,Yes
12098418,2008,Yes
11885791,2008,Yes
12053800,2008,No
12328302,2008,Yes
12083497,2008,Yes
12219477,2008,No
12269942,2008,No
12253192,2008,Yes
12231152,2008,No
12099205,2008,Yes
12067791,2008,No
12268631,2008,No
12330071,2008,Yes
12071108,2008,Yes
12086728,2008,No
12032155,2008,Yes
12268950,2008,Yes
12068857,2008,No
12158949,2008,Yes
12225491,2008,No
12299620,2008,No
12131426,2008,Yes
11922411,2008,No
12125532,2008,Yes
12172066,2008,No
12279220,2008,Yes
12149122,2008,No
12334961,2008,Yes
12149926,2008,Yes
12027477,2008,No
12127868,2008,No
12264460,2008,No
12106780,2008,Yes
12224410,2008,No
12240393,2008,Yes
11757434,2007,Yes
11570357,2007,Yes
11621388,2007,No
11627404,2007,Yes
11573468,2007,No
11572539,2007,No
11824008,2007,Yes
11815990,2007,Yes
11953482,2007,No
12004413,2007,Yes
11932309,2007,No
11963905,2007,Yes
11762387,2007,No
11624013,2007,No
11680178,2007,Yes
11872943,2007,No
11763333,2007,No
11747434,2007,Yes
11843835,2007,Yes
11868008,2007,Yes
11923008,2007,No
10594608,2007,No
11710496,2007,Yes
11956157,2007,Yes
11737803,2007,Yes
11714232,2007,No
11834679,2007,Yes
11780595,2007,Yes
11855530,2007,No
11854485,2007,No
11939960,2007,Yes
12005045,2007,Yes
11806504,2007,Yes
12001784,2007,No
11703349,2007,Yes
11887771,2007,No
11575525,2007,No
11718726,2007,Yes
12005995,2007,No
11789768,2007,No
10572005,2007,No
11977415,2007,Yes
11820260,2007,No
11851124,2007,Yes
11956081,2007,No
11690100,2007,No
11670958,2007,No
11814794,2007,Yes
11752387,2007,No
11573739,2007,No
11873369,2007,No
11893043,2007,No
11842471,2007,No
11575347,2007,No
11955371,2007,Yes
11870440,2007,Yes
11853655,2007,Yes
11890598,2007,No
11689658,2007,Yes
11848784,2007,No
11665250,2007,Yes
11896408,2007,No
11709464,2007,No
11836007,2007,Yes
11737310,2007,Yes
11881946,2007,No
11773546,2007,No
11575736,2007,Yes
11801272,2007,Yes
11960620,2007,Yes
11761030,2007,No
11749014,2007,Yes
11977953,2007,No
11984738,2007,Yes
11819454,2007,No
11885087,2007,Yes
11671544,2007,No
11694210,2007,No
11782614,2007,Yes
11658825,2007,Yes
11943309,2007,Yes
11961161,2007,Yes
11764215,2007,No
11675946,2007,No
11733388,2007,Yes
11955431,2007,No
11889318,2007,No
11894872,2007,No
11621690,2007,No
11631539,2007,No
11875712,2007,No
11955493,2007,No
11578821,2007,No
11677146,2007,Yes
10591667,2007,No
11898354,2007,No
11778168,2007,No
10599359,2007,No
11758364,2007,No
11587891,2007,Yes
11896295,2007,Yes
11929240,2007,No
11973249,2007,No
11904955,2007,No
11711971,2007,No
11889181,2007,Yes
11722535,2007,No
11678353,2007,No
11837569,2007,Yes
11927911,2007,Yes
11930997,2007,Yes
11924835,2007,Yes
11762657,2007,No
11909768,2007,No
11736966,2007,No
11805591,2007,No
11983480,2007,Yes
11657226,2007,No
11960345,2007,Yes
11900834,2007,Yes
11796525,2007,No
11993165,2007,Yes
11871362,2007,No
11656633,2007,No
11933574,2007,No
11944706,2007,No
11882414,2007,No
11960850,2007,Yes
11929005,2007,Yes
11955037,2007,Yes
11879904,2007,No
11786108,2007,Yes
11734385,2007,No
11679939,2007,Yes
11671799,2007,No
11803468,2007,Yes
11877371,2007,Yes
11715020,2007,Yes
11770335,2007,No
11901116,2007,No
11806093,2007,Yes
11877487,2007,No
11874920,2007,No
11973941,2007,Yes
11841096,2007,No
11785581,2007,Yes
11676595,2007,No
11924862,2007,Yes
11891863,2007,Yes
11785262,2007,No
11727239,2007,No
11734783,2007,Yes
11665612,2007,No
11712097,2007,No
11706809,2007,No
11674957,2007,Yes
11946800,2007,No
11814528,2007,No
11652427,2007,No
11964957,2007,Yes
11728555,2007,No
11677804,2007,No
11959811,2007,Yes
11904087,2007,Yes
11730699,2007,No
11746234,2007,No
11679230,2007,Yes
11901885,2007,Yes
11779314,2007,No
11841696,2007,No
11739424,2007,Yes
11685271,2007,Yes
11865500,2007,No
11810604,2007,No
11696800,2007,No
11698111,2007,No
11852212,2007,No
11664889,2007,Yes
11711312,2007,No
11667604,2007,No
11874754,2007,No
11655396,2007,No
11867533,2007,Yes
11711278,2007,No
11960193,2007,Yes
11676662,2007,Yes
11579877,2007,Yes
11776762,2007,No
11737877,2007,No
11851025,2007,No
11962152,2007,No
11916005,2007,No
11828622,2007,No
11684344,2007,No
11980334,2007,No
11845767,2007,No
11934856,2007,No
11577106,2007,Yes
11692233,2007,Yes
11898192,2007,Yes
11882483,2007,Yes
11626711,2007,Yes
11751372,2007,Yes
11927752,2007,Yes
11783058,2007,No
11620170,2007,No
11837627,2007,Yes
11967500,2007,Yes
11757017,2007,No
11895880,2007,No
11954599,2007,No
11753720,2007,Yes
11822846,2007,No
11965417,2007,Yes
11767955,2007,No
11759722,2007,Yes
11575202,2007,No
11729671,2007,No
11952995,2007,Yes
11688827,2007,Yes
11881063,2007,Yes
11798846,2007,No
11944664,2007,No
11674085,2007,No
11766427,2007,No
11887912,2007,No
